frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
368,6.577206738,-0.741025746,0.780340016,-1.184069514,-0.75456202,0.741903722,-1.132371545,-0.757504395,1.363391724,-1.386830933,-0.628917114,1.507496704,-1.445829468,6.030468464,-0.773984009,1.50547168,-1.391972412,34.13604355,-0.705483459,1.556441528,-1.468533691,3.943037748,-0.672116516,1.371679443,-1.313940063,12.86147213,-0.773353455,1.306106201,-1.353637329,7.178091049,-1.438125,0.896104248,-0.953258545,-1,-0.474821259,1.348243164,-1.567375854,4.603185177,0,0,0,-1,-0.616378235,1.090647095,-1.441049683,38.66679764,-0.64175061,0.910146851,-1.26644812,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.758955505,0.742542236,-1.129335938,4,-0.645075867,0.826533142,-1.190087158,5.828667641,-0.701912048,0.838194946,-1.176042603,4,-0.71896991,0.836564514,-1.225163208,6.759450912,-0.783177063,0.802999023,-1.180709839,4,-0.722337708,1.417991089,-1.678730469,3.51240325,-0.871377441,1.349919556,-1.693874756,4,-0.858216125,1.098928345,-1.718811401,18.7137413,-1.013694153,0.909872498,-1.684151855,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.002025696,0.786397034,-1.699100708,4,0,0,0,-1,0,0,0,-1,-0.761368835,1.078347168,-1.513923828,6.036218643,0,0,0,-1,-0.546198853,1.313788086,-1.712442505,3.923714876,-0.576164856,1.095056641,-1.775989868,4,-0.731022888,0.904987,-1.771185059,3.58558917,-0.578763977,0.924291443,-1.768156372,4,-0.57579834,0.945520691,-1.499968628,11.61520386,-0.477841309,0.481780273,-1.490355469,4,-0.494789276,0.263253632,-1.564993652,4.840406895,0,0,0,-1,-0.422998352,0.033655476,-1.640883545,3.736922026,-0.572337219,0.06802034,-1.770700439,4,0,0,0,-1,-0.823394958,0.954896057,-1.502397461,4,-0.847748596,0.515731995,-1.360312866,3.565365791,-0.8682229,0.272635864,-1.418264282,4,-0.877267517,0.098352264,-1.446493774,4.99871254,-0.944040283,0.033366646,-1.411358643,4,0,0,0,-1,-0.871019897,0.057892803,-1.404174927,4
369,6.621676982,-0.759955168,0.784860075,-1.178672552,-0.77084136,0.744449496,-1.121414661,-0.779489014,1.361727051,-1.375968628,-0.650704407,1.507051392,-1.433879883,5.707443714,-0.80161261,1.505088135,-1.38325708,48.35458755,-0.728030029,1.555430786,-1.459047852,3.843750954,-0.700412109,1.37147168,-1.302755737,19.2146492,-0.793135986,1.302225586,-1.341088501,7.174184322,-1.434974609,0.91435498,-0.93319812,-1,-0.496240448,1.35260498,-1.549522583,4,0,0,0,-1,-0.630302979,1.092642578,-1.428250977,4,-0.656153015,0.913739441,-1.255707153,6.458693981,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.773247986,0.74514447,-1.119157104,11.93644142,-0.661349487,0.829746338,-1.178390747,4,-0.716051514,0.841626282,-1.165529053,3.796795368,-0.736223267,0.839683228,-1.214487061,4,-0.797355652,0.804900635,-1.170578613,17.65004539,-0.740244751,1.417328247,-1.668532227,4,-0.885433228,1.347689819,-1.687698242,3.854315519,-0.869444946,1.096265381,-1.712177124,4,-1.02367865,0.905498169,-1.682585083,5.472025394,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.011141968,0.782796875,-1.698949951,19.74376678,0,0,0,-1,0,0,0,-1,-0.774727295,1.076672974,-1.505626221,4,0,0,0,-1,-0.561108154,1.317452026,-1.697803223,4,-0.584921692,1.099064575,-1.766131348,4.468626976,-0.739834167,0.908217834,-1.765731201,4,-0.58721051,0.928117554,-1.760193726,3.430288792,-0.587792236,0.94445929,-1.490212646,4,-0.48404245,0.481861633,-1.488421753,4.275959015,-0.498597351,0.263859619,-1.564011108,4,0,0,0,-1,-0.423102051,0.033949497,-1.640291992,4,-0.572762756,0.068218689,-1.770444336,3.799521208,0,0,0,-1,-0.833961365,0.953861267,-1.497686523,4.598594189,-0.854463867,0.514141235,-1.356259155,4,-0.871113525,0.271065247,-1.416279419,4.912425518,-0.878583923,0.097517059,-1.446448242,4,-0.944092773,0.03308849,-1.411486694,3.944540501,0,0,0,-1,-0.871360779,0.058086761,-1.404476318,3.469036102
370,6.643864451,-0.774318099,0.788642824,-1.174524426,-0.777078331,0.746130764,-1.115946293,-0.790697876,1.362429077,-1.372188843,-0.663249634,1.50722168,-1.426831055,5.760862827,-0.812526611,1.504720947,-1.379126221,48.09185028,-0.740471558,1.555311157,-1.453479248,3.83937335,-0.712524475,1.37182605,-1.297648804,19.24900436,-0.806336487,1.302353394,-1.336123413,7.173364639,-1.434194702,0.922774414,-0.923560303,-1,-0.503582825,1.356438232,-1.541999878,9.295383453,0,0,0,-1,-0.63590271,1.093420166,-1.42279895,19.58817673,-0.664554565,0.916378052,-1.248974609,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.780925537,0.747094116,-1.112926025,4,-0.668142395,0.831687561,-1.17311499,5.845354557,-0.723726257,0.844159546,-1.159442627,4,-0.743227234,0.841276794,-1.209649536,6.721196175,-0.805472595,0.80664801,-1.164586304,4,-0.747875488,1.417447754,-1.663972412,3.499980211,-0.893379395,1.346679443,-1.683589111,4,-0.872968262,1.094556763,-1.708891846,21.39465714,-1.028162476,0.904352051,-1.682139893,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.015383423,0.781025513,-1.697881104,4,0,0,0,-1,0,0,0,-1,-0.780933594,1.0759198,-1.501772461,5.143437386,0,0,0,-1,-0.567423157,1.31889209,-1.6912229,3.861758709,-0.589951965,1.101582031,-1.760290039,4,-0.743637756,0.909799988,-1.763767822,3.601691961,-0.59189093,0.930752869,-1.755470093,4,-0.592708923,0.944541443,-1.486249756,10.5657959,-0.487285034,0.482622162,-1.487228638,4,-0.500118683,0.264654724,-1.564175781,4.980817795,0,0,0,-1,-0.423161743,0.03406707,-1.640627075,3.664296627,-0.572994568,0.068359406,-1.770344116,4,0,0,0,-1,-0.8406297,0.953813232,-1.494694946,4,-0.85665802,0.513301514,-1.35455127,3.56086731,-0.872531128,0.27026355,-1.415416504,4,-0.879036987,0.096911514,-1.446394409,5.017475128,-0.944069397,0.032884495,-1.411468384,4,0,0,0,-1,-0.871533447,0.058034355,-1.404536133,4
371,6.677117943,-0.78914994,0.793062389,-1.170585275,-0.786890566,0.748944759,-1.108369708,-0.807186768,1.36326062,-1.362755737,-0.678562927,1.507741089,-1.418105957,5.321436405,-0.828366455,1.504980103,-1.372538452,33.24245453,-0.756033081,1.555341187,-1.446312622,3.717351437,-0.730165344,1.372306152,-1.29002063,19.29915047,-1.243151489,0.997283813,-1.043962158,-1,-1.433133911,0.934958008,-0.909362732,-1,-0.518195984,1.359303955,-1.529811768,6.46756506,0,0,0,-1,-0.646769653,1.096063721,-1.414604248,19.53225327,-0.674681763,0.919970215,-1.241901733,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.790103271,0.750403137,-1.105717041,4,-0.678062622,0.835249878,-1.165680664,5.329710484,-0.732905151,0.848075378,-1.152204712,4,-0.753595337,0.844709534,-1.202909546,6.703168869,-0.815073792,0.810233704,-1.157548096,4,-0.75896283,1.417997925,-1.656046997,3.635861874,-0.903800293,1.346509033,-1.67862085,4,-0.880495056,1.094699829,-1.703392212,18.58007622,-1.03294751,0.903183105,-1.680102539,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.020928406,0.780427917,-1.694980591,4,0,0,0,-1,0,0,0,-1,-0.790844849,1.075042358,-1.495385742,5.142504215,0,0,0,-1,-0.577623474,1.321736938,-1.681339233,3.872570992,-0.596906433,1.10440979,-1.753214111,5.63144207,-0.749342285,0.912212708,-1.759568237,4,-0.596955688,0.933656494,-1.751372192,3.355793953,-0.600785889,0.944656189,-1.479399292,4,-0.491584595,0.482774323,-1.486794922,4.896824837,-0.502531891,0.265712189,-1.564390869,4,0,0,0,-1,-0.42302655,0.033883224,-1.640724121,4,-0.57323175,0.068492119,-1.770297607,3.284438372,0,0,0,-1,-0.846615234,0.953047363,-1.490832031,4.715098381,-0.859429932,0.51201593,-1.352387451,4,-0.874070801,0.269839478,-1.41414209,7.454940796,-0.879498108,0.096780197,-1.446263672,4,-0.944209229,0.032963783,-1.411590698,3.944523573,0,0,0,-1,-0.871592834,0.058001816,-1.404738159,3.68004036
372,6.710405451,-0.804104149,0.79742825,-1.166398525,-0.79504168,0.752431273,-1.10290885,-0.821071289,1.363828735,-1.355078125,-0.693727783,1.508234009,-1.410003174,5.774795055,-0.842513794,1.504794678,-1.365637817,11.07640743,-0.770572876,1.555888672,-1.438782349,3.873918056,-0.745698425,1.37286145,-1.282661987,19.34351921,-1.243186157,1.006541992,-1.03073584,-1,-1.432181641,0.945683105,-0.89627301,-1,-0.532279236,1.362638428,-1.519581543,6.906551838,0,0,0,-1,-0.655680603,1.098050781,-1.407891113,37.82587814,-0.683122375,0.924657898,-1.236921509,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.79822583,0.75438092,-1.101469482,4,-0.686840942,0.839707886,-1.160570679,5.087327003,-0.740802734,0.853029724,-1.147056274,4,-0.762743164,0.849566895,-1.19809082,6.68427372,-0.824528381,0.815497864,-1.152647827,4,-0.769885376,1.418733765,-1.649086182,4.579339027,-0.912769348,1.346900024,-1.673601196,4,-0.887397888,1.094875,-1.698313965,21.2718277,-1.037998657,0.90246344,-1.676295532,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.024543945,0.779088684,-1.690815674,4,0,0,0,-1,0,0,0,-1,-0.799064148,1.073595093,-1.488778931,5.141919136,0,0,0,-1,-0.587853394,1.32400708,-1.671500488,3.883820772,-0.604547363,1.108117432,-1.745164185,4,-0.754690125,0.914782227,-1.753931519,4.833523273,-0.602929199,0.937341064,-1.74505835,4,-0.608733643,0.944442139,-1.473215454,10.62157059,-0.497475098,0.482809387,-1.485733398,4,-0.505281464,0.266755737,-1.564285156,4.847335339,0,0,0,-1,-0.423063568,0.033581364,-1.641302979,3.385157585,-0.573513916,0.06877562,-1.770005127,4,0,0,0,-1,-0.855031189,0.952516602,-1.485730469,4,-0.863485657,0.51153714,-1.350543457,3.444405794,-0.876321289,0.268865631,-1.413220459,4,-0.879845764,0.096295219,-1.445917847,4,-0.944244202,0.032610695,-1.411595947,3.944544315,0,0,0,-1,-0.871727966,0.057847263,-1.404745239,3.680025816
373,6.74377331,-0.819108009,0.802112699,-1.162014961,-0.804521978,0.758749366,-1.100525975,-0.834928711,1.363894653,-1.349193726,-0.707359924,1.510051636,-1.403004639,5.962399006,-0.856318665,1.504614624,-1.358646118,11.01130676,-0.784278198,1.556488159,-1.430898071,3.947162867,-0.759374207,1.373641968,-1.275660645,19.38061905,-1.240149902,1.018696411,-1.014753967,-1,-1.431034424,0.954894043,-0.88427478,-1,-0.545601135,1.366960938,-1.509799072,5.592781544,0,0,0,-1,-0.661228943,1.09928418,-1.403111938,37.69522858,-0.689187805,0.929902222,-1.234944458,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.808591309,0.761983337,-1.100183838,4,-0.695446655,0.845119934,-1.158416992,4.865329742,-0.749271667,0.858953064,-1.145248169,4,-0.770946411,0.856756653,-1.196478394,6.662273884,-0.833654053,0.823370789,-1.151270874,4,-0.780305054,1.419885498,-1.64275769,3.927880526,-0.922201416,1.3469729,-1.668712646,4,-0.89422583,1.095397095,-1.69337439,21.21396065,-1.042097534,0.901872986,-1.671938599,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.025834717,0.777821838,-1.685782227,4,0,0,0,-1,0,0,0,-1,-0.807595825,1.073101685,-1.482026611,5.141741276,0,0,0,-1,-0.597406982,1.327275391,-1.663115112,3.707979679,-0.610939209,1.111249146,-1.737548218,4,-0.76030249,0.917963928,-1.748078613,3.608488798,-0.607322998,0.940379578,-1.739181396,3.367439747,-0.615944519,0.944659363,-1.466439697,4,-0.502141174,0.483083984,-1.484405884,4.903076649,-0.508071411,0.26800592,-1.564232788,4,0,0,0,-1,-0.422575073,0.033722733,-1.641144775,4,-0.573787659,0.069206406,-1.769515869,3.533661842,0,0,0,-1,-0.860865906,0.952445007,-1.481493286,4.376475334,-0.866275024,0.510225311,-1.349469604,4,-0.877830933,0.268182953,-1.412941406,4.166325092,-0.880494812,0.095901993,-1.446084473,4,-0.944380798,0.03258609,-1.411684082,3.944495916,0,0,0,-1,-0.871928101,0.057835648,-1.404841797,3.680031538
374,6.777127092,-0.834347248,0.807515204,-1.157495856,-0.815917134,0.767833948,-1.101446629,-0.848409302,1.362470215,-1.341646973,-0.721958679,1.511433105,-1.39477417,6.507385731,-0.869279663,1.504455444,-1.351783936,12.62510014,-0.797093689,1.557388062,-1.423633179,3.854561329,-0.772136536,1.374239014,-1.269379395,25.11578369,-1.240899414,1.025807617,-1.006410584,-1,-1.432216187,0.96375293,-0.870759399,-1,-0.556761719,1.371202515,-1.501577759,6.815435886,-0.580405823,1.264913208,-1.425736938,4,-0.666573608,1.100880615,-1.399374268,69.98014832,-0.695265747,0.936347778,-1.236309692,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.820179199,0.771501709,-1.102625488,4,-0.704597229,0.851839478,-1.159144287,4.871847153,-0.758626648,0.866563477,-1.146944214,4,-0.77911853,0.865303711,-1.198638672,6.635773659,-0.844614136,0.833199829,-1.153852295,4,-0.790390381,1.420883057,-1.636473877,3.919857264,-0.931339478,1.346874878,-1.663547607,4,-0.900653931,1.095671265,-1.688292603,21.16020775,-1.046826538,0.901740295,-1.666848145,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.949926392,0.678381104,-1.697403198,4,0,0,0,-1,-1.028798706,0.776984741,-1.68008313,4,0,0,0,-1,0,0,0,-1,-0.816122009,1.072977173,-1.475106812,5.142183781,0,0,0,-1,-0.607070618,1.330598145,-1.655711792,3.478305578,-0.617799805,1.11430957,-1.729581787,4,-0.766116943,0.921493591,-1.743088989,3.610463142,-0.613359619,0.944656189,-1.732375,4,-0.622253967,0.945131531,-1.460330933,10.66763783,-0.509038544,0.48262265,-1.484046265,4,-0.511287781,0.269683044,-1.564111328,4.851192951,0,0,0,-1,-0.422713287,0.03354887,-1.641705444,3.309837818,-0.574368408,0.069961945,-1.768912842,4,0,0,0,-1,-0.868191956,0.952783386,-1.475540039,4,-0.869789124,0.509920868,-1.348469238,3.441921949,-0.879749634,0.267621582,-1.412821411,4,-0.881141479,0.095500023,-1.446136108,4.442091465,-0.944273193,0.032116543,-1.411837158,4.653359413,0,0,0,-1,-0.872331665,0.05787524,-1.40497998,3.768185377
375,6.810465039,-0.850114405,0.812919676,-1.153116822,-0.827986002,0.777203918,-1.106085181,-0.861513428,1.363418457,-1.335751221,-0.736877014,1.512052856,-1.389018921,11.6996336,-0.88111554,1.50490979,-1.345577393,12.56446648,-0.809259521,1.558121582,-1.417230469,3.8458426,-0.783642029,1.375392822,-1.262770264,25.14875793,-1.239727661,1.034960571,-0.995377441,-1,-1.430817993,0.971646484,-0.86036554,-1,-0.566286865,1.376078125,-1.494841309,13.05740738,-0.590501343,1.270347778,-1.417987183,4,-0.669425781,1.103178955,-1.397372314,37.52545929,-0.700769897,0.94353418,-1.239285522,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.832610474,0.78082019,-1.108519287,4,-0.714099854,0.859256348,-1.161697266,4.634324074,-0.766716614,0.874018311,-1.149981934,4.393116951,-0.787594971,0.874638794,-1.203411133,4,-0.854387268,0.842388855,-1.158869629,20.10229111,-0.800461243,1.421950806,-1.629983765,4,-0.938815918,1.34678894,-1.658797485,3.819609642,-0.90639093,1.095655396,-1.682726929,4,-1.050175537,0.901013611,-1.662979126,4.454924583,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.949016296,0.67676886,-1.691457397,35.69925308,0,0,0,-1,-1.031339966,0.776426208,-1.675375488,19.57288933,0,0,0,-1,0,0,0,-1,-0.822461182,1.073353882,-1.468069092,4,0,0,0,-1,-0.615939758,1.334557495,-1.648992798,4,-0.623023987,1.117595581,-1.723545654,4.108952522,-0.771673889,0.925036987,-1.737905151,4,-0.617973694,0.947944214,-1.727463257,3.62062788,-0.627918762,0.945510986,-1.453798462,4,-0.514150696,0.483022339,-1.482563843,4.263212681,-0.514504761,0.271367889,-1.56359436,4,0,0,0,-1,-0.422532623,0.033179871,-1.641575317,4,-0.574946045,0.070929642,-1.768227051,3.283764839,0,0,0,-1,-0.87302124,0.953809937,-1.470816895,4.705455303,-0.87199939,0.508988861,-1.348103516,4,-0.881008606,0.267351105,-1.412828369,3.756650686,-0.881625366,0.095293327,-1.446272095,4,-0.944328552,0.032037876,-1.411830566,3.944437504,0,0,0,-1,-0.872377258,0.057865665,-1.405041016,3.768182278
376,6.86621655,-0.87152642,0.820127845,-1.146741867,-0.848789394,0.794228256,-1.116547704,-0.879771484,1.367415771,-1.329289795,-0.752033386,1.518705444,-1.3767771,11.74557781,-0.899136841,1.506963501,-1.336130981,12.47043514,-0.82553186,1.560667725,-1.407696777,3.694149256,-0.801564209,1.379052856,-1.252572876,16.10580063,-1.235952759,1.048191406,-0.979878418,-1,-1.427075562,0.984299805,-0.844176819,-1,-0.579789612,1.383731812,-1.485015869,4,0,0,0,-1,-0.671119507,1.107950073,-1.396279419,64.64935303,-0.708953674,0.956899353,-1.244571045,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.853785889,0.798510132,-1.118686157,4,-0.729886414,0.87213916,-1.167266357,4.647681713,-0.783112854,0.889748474,-1.1590354,4,-0.799699707,0.891119324,-1.21211792,11.8354454,-0.870695801,0.861206238,-1.169305664,4,-0.814670776,1.423669189,-1.620072876,4.323527336,-0.95331012,1.346488159,-1.647956421,4,-0.915324402,1.095544556,-1.672289551,21.02995491,-1.056791992,0.898751526,-1.654568726,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.952576965,0.675704895,-1.680763428,4,0,0,0,-1,-1.036144653,0.774256104,-1.666561279,4,0,0,0,-1,0,0,0,-1,-0.830863647,1.075619141,-1.457977783,4.449332714,0,0,0,-1,-0.628243164,1.340461914,-1.63961499,3.486595631,-0.633089539,1.123527222,-1.712348389,4,-0.778776367,0.931307678,-1.729771851,3.615302086,-0.626247437,0.954378296,-1.71812561,4,-0.63444635,0.947760864,-1.445054932,31.01328087,-0.524150879,0.484595032,-1.479806763,4,-0.519685791,0.274838165,-1.562804321,3.938336372,0,0,0,-1,-0.422594452,0.033265179,-1.642137329,3.186913967,-0.576027039,0.073650116,-1.766292969,4,-0.478334625,-0.010956893,-1.590682861,9.051875114,-0.881019348,0.955571289,-1.4615,4,-0.876660156,0.508415894,-1.348195923,3.808798075,-0.883994934,0.266953278,-1.413785889,4,-0.882700989,0.095280663,-1.446937256,4.441576004,-0.944392456,0.031832985,-1.411876587,4,0,0,0,-1,-0.872651672,0.058084248,-1.405348145,4
377,6.899560948,-0.887431085,0.825745106,-1.141468048,-0.861888409,0.806117177,-1.12172997,-0.885970581,1.369727051,-1.324261841,-0.761033936,1.521818726,-1.371894287,7.138837814,-0.907584656,1.509155518,-1.331493774,10.77327824,-0.834145264,1.562955078,-1.40271875,3.692783594,-0.810300659,1.381486206,-1.247626099,16.11453056,-1.232121094,1.055223389,-0.973081543,-1,-1.424379272,0.990032959,-0.836185913,-1,-0.587010803,1.38835437,-1.48038208,4,-0.606504883,1.283237427,-1.405560791,4,-0.673875549,1.111658569,-1.394726196,64.50248718,-0.714786804,0.965568909,-1.246353271,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.866536987,0.81090802,-1.123088013,4,-0.740387329,0.881078003,-1.169475464,4.557015896,-0.791325684,0.901035706,-1.160976196,4,-0.807916565,0.902350708,-1.216083252,11.77218628,-0.880810059,0.873885803,-1.173858521,4,-0.82275116,1.425088745,-1.61419519,4.919906139,-0.960920715,1.346769165,-1.641475342,4,-0.920648315,1.095671509,-1.665135986,20.9756794,-1.059844971,0.896703247,-1.649177246,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.953939331,0.674882263,-1.676759888,4,0,0,0,-1,-1.038408203,0.772439758,-1.661817139,4,0,0,0,-1,0,0,0,-1,-0.835005615,1.076536621,-1.451468384,4.454486847,0,0,0,-1,-0.635352112,1.343628296,-1.634516846,3.729515314,-0.638762024,1.126808228,-1.706829712,4,-0.783951721,0.935555054,-1.725008667,3.61695528,-0.631089722,0.958097107,-1.713314819,4,-0.639632629,0.948295044,-1.440513428,31.03477287,-0.528556824,0.486077209,-1.478201904,4,-0.522211609,0.277256439,-1.562233154,4.78766346,-0.524171082,0.113380356,-1.61152771,4,-0.422271637,0.033063408,-1.64216748,3.309785366,-0.57611438,0.076564728,-1.765379272,4,-0.478107117,-0.010504314,-1.590655029,9.05167675,-0.885385132,0.956953369,-1.45642981,4,-0.879053284,0.508288818,-1.348237061,3.438920259,-0.885261292,0.267307281,-1.414012817,4,-0.883234619,0.095371101,-1.447091309,4.315052509,-0.94453949,0.031997396,-1.411993652,4,0,0,0,-1,-0.872686584,0.058061501,-1.405362305,4
378,6.932887459,-0.90364784,0.831320286,-1.13583827,-0.874388874,0.819485784,-1.12417829,-0.893019653,1.372205322,-1.319879761,-0.768818665,1.523930054,-1.366522949,5.156655788,-0.914699951,1.511639526,-1.327290771,10.73894691,-0.841265442,1.565396118,-1.398346558,3.989917994,-0.817712708,1.384421387,-1.242760742,16.11791611,-1.229485107,1.060255249,-0.965877625,-1,-1.421210571,0.99464209,-0.828840454,-1,-0.593220947,1.392084717,-1.476206543,4,-0.609953613,1.289249268,-1.400052002,4,-0.676065369,1.115141846,-1.391788574,64.36618042,-0.721799927,0.974215454,-1.246634644,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.879626465,0.824363647,-1.125175781,4,-0.751527039,0.891166626,-1.168856934,4.898849487,-0.801813416,0.912256226,-1.162016602,4,-0.815957275,0.912973083,-1.218864746,24.12159538,-0.891931946,0.886595154,-1.176832397,4,-0.829825745,1.426046265,-1.60897229,4.91569376,-0.967090393,1.34656543,-1.635316772,4,-0.925353271,1.095461792,-1.657874023,20.92678452,-1.063072754,0.894570251,-1.643527466,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.839143433,1.077171387,-1.445359985,4.459090233,0,0,0,-1,-0.642006287,1.346069824,-1.629519165,3.733743906,-0.644102905,1.12964856,-1.701307739,4,-0.788820923,0.939224854,-1.720487305,3.618710756,-0.63563678,0.961441406,-1.708823608,4,-0.643672485,0.949446106,-1.43614563,17.97354698,-0.532277283,0.487624176,-1.47590686,4,-0.523772217,0.279923431,-1.560967407,5.060952663,-0.524470093,0.1155438,-1.611521973,4,-0.421717773,0.032906097,-1.642020142,3.384859085,-0.574981323,0.080233711,-1.765234863,4,-0.478483032,-0.009195105,-1.591221924,6.612254143,-0.889262939,0.957553711,-1.451776123,4,-0.8807323,0.508016235,-1.347922852,3.438308716,-0.885996155,0.267049774,-1.414086304,4,-0.88337561,0.095293571,-1.447236694,4.441293716,-0.944414429,0.031817522,-1.411994019,4,0,0,0,-1,-0.872635925,0.058016655,-1.405320679,4
379,6.966193442,-0.919987559,0.836638093,-1.129680872,-0.889090538,0.833470821,-1.126576304,-0.899393555,1.374772827,-1.314857422,-0.775140198,1.526559937,-1.362174927,6.167841434,-0.919276489,1.514265015,-1.324074341,10.71644211,-0.847218567,1.568140381,-1.393953125,3.897927523,-0.824092346,1.386500366,-1.239486694,16.12395477,-1.226930176,1.063114746,-0.9564104,-1,-1.418817139,0.998845459,-0.82325177,-1,-0.597979248,1.394825562,-1.472824341,4.987036228,-0.61455249,1.293145996,-1.396146362,4,-0.678866943,1.118408569,-1.387377197,64.20864105,-0.729704834,0.982795776,-1.245270996,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.895045593,0.83892572,-1.127025879,4,-0.764734375,0.900802124,-1.16772522,4.672719955,-0.813613953,0.92380896,-1.161812744,4,-0.8254245,0.924248047,-1.220268799,23.95158196,-0.903660095,0.899651306,-1.178496826,4,-0.836284973,1.427123535,-1.603937866,4.912044048,-0.97136792,1.345844604,-1.629887085,4,-0.930096985,1.095399292,-1.650708252,20.87745857,-1.065662842,0.892500793,-1.637797119,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1.049241089,0.76739209,-1.65090979,4,0,0,0,-1,0,0,0,-1,-0.838226868,1.08175769,-1.439776367,4.978859425,0,0,0,-1,-0.647624451,1.348494019,-1.624913086,3.945118427,-0.648899292,1.132074585,-1.69608667,4,-0.793060669,0.941992798,-1.71639917,3.620445728,-0.63970459,0.964227539,-1.704713013,4,-0.647015076,0.95088678,-1.431979004,17.97224426,-0.534652466,0.489614899,-1.473401611,4,-0.524703064,0.282359772,-1.559540527,5.059758186,-0.522950378,0.118828499,-1.610869873,4,-0.420781555,0.03255558,-1.641835083,3.309389353,-0.572932922,0.084520447,-1.765489746,4,-0.478399994,-0.007966153,-1.591402344,6.611721992,-0.893437683,0.958416992,-1.447496582,4,-0.882077515,0.507696045,-1.347534302,3.805684328,-0.886624756,0.266985626,-1.414187622,4,-0.883428284,0.095245781,-1.447421509,4.441384315,-0.944392212,0.031772245,-1.412077393,4,0,0,0,-1,-0.872682434,0.057992889,-1.405389282,4
