frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
472,9.28798797,-1.01856494,0.862811148,-0.577743053,-0.985920191,0.834093034,-0.59036088,-0.91795105,1.286531128,-0.696453674,-0.818362793,1.457123901,-0.761980957,4.317883492,-0.94015686,1.421299927,-0.661932983,6.492896557,-0.896927734,1.508240234,-0.750515381,4.330591679,-0.835094971,1.279978882,-0.649662354,4.338915348,-1.290038574,0.848824463,-0.346312134,-1,-1.004539734,1.280267822,-0.745350647,6.321371555,-0.679034241,1.307214111,-0.843519043,4.885481834,-0.658661011,1.211778564,-0.786573303,4,-0.697395264,1.041196655,-0.831918396,4.881959438,-0.779842163,0.92717981,-0.723079651,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.9818172,0.834550354,-0.59196228,4,-0.862501404,0.873891052,-0.640554688,5.057845593,-0.887462952,0.907161865,-0.635817932,4,-0.932157043,0.910056458,-0.683124268,7.057312012,-0.970139709,0.868997681,-0.645235291,4,-0.868399658,1.365710449,-1.022824585,3.8982234,-0.95788623,1.287616577,-1.086789185,4,-0.894304077,1.070672852,-1.115166626,30.09083557,-0.963310181,1.056946045,-1.024071533,4,-0.988714844,1.024994263,-0.79822937,21.9081974,0,0,0,-1,-0.993171814,1.07876416,-0.783808899,12.56316185,-0.997706116,1.105247192,-0.795691345,4,-0.980357056,1.012189514,-0.885010925,8.876882553,-0.996233459,1.07422998,-0.910755615,4,-0.958321472,1.112912109,-0.870868469,6.909909725,-0.973648071,1.123481812,-0.831276062,4,0,0,0,-1,0,0,0,-1,-0.680051575,1.304740234,-0.997204468,3.671822548,-0.603722717,1.128442383,-1.123388672,4,-0.659164001,0.944089783,-1.253431396,5.372856617,-0.532679077,0.961335266,-1.175810669,4,-0.61412323,0.937232727,-0.965267517,12.8330965,-0.625965515,0.52930072,-0.873592407,4,-0.625583069,0.303535156,-0.944738098,5.18069315,-0.61877887,0.112529465,-1.027293335,4,0,0,0,-1,-0.599148132,0.060360493,-1.124030396,4,-0.617713318,0.055970284,-0.961009583,3.978767395,-0.797474731,0.937753357,-1.107542847,4,0,0,0,-1,-0.896387695,0.327452576,-0.995590454,4,-0.878737244,0.135561768,-0.996229675,5.027953148,-0.936578918,0.069678207,-0.911676941,4,-0.837211548,0.117531303,-1.077618896,14.5511961,-0.959281189,0.03333968,-0.999009033,4
473,9.310415935,-1.008176923,0.859552443,-0.579315841,-0.979377627,0.834681392,-0.593264878,-0.909388794,1.283295288,-0.698329224,-0.810333557,1.455839844,-0.762837463,3.594528675,-0.930432434,1.417644165,-0.661372925,6.486207485,-0.889621582,1.505918335,-0.748822327,3.929321051,-0.823593201,1.276095093,-0.652782898,4.254899025,-1.292320557,0.841305237,-0.348269501,-1,-0.994624146,1.277550781,-0.746163269,6.371826649,-0.671184753,1.307115356,-0.84826239,4,-0.651377136,1.211697632,-0.791015442,5.550932407,-0.689399597,1.041317017,-0.83638208,4,-0.774331604,0.926639343,-0.726950378,49.28357315,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.975820923,0.835289978,-0.595154236,9.809267998,-0.855074341,0.873803345,-0.644878906,4,-0.88086145,0.907255371,-0.638896118,3.661880255,-0.92402063,0.910647339,-0.687429749,4,-0.963677551,0.869734009,-0.6482229,4.48415184,-0.864242126,1.366115479,-1.024422852,4,-0.954230164,1.28752832,-1.086968018,5.148952007,-0.890000183,1.070212036,-1.116311646,4,-0.958066406,1.055960083,-1.023646667,8.118148804,-0.976794373,1.022789307,-0.798253174,4,0,0,0,-1,-0.982489014,1.077537354,-0.783380432,4,-0.988413452,1.104538086,-0.795306702,14.00471115,-0.971865906,1.011593567,-0.884732361,4,-0.989379883,1.073337646,-0.910297058,20.92116737,-0.949333801,1.112152588,-0.870294556,4,-0.965377441,1.12291687,-0.831379578,7.358287811,0,0,0,-1,0,0,0,-1,-0.674289063,1.304831787,-1.001099915,4,-0.600262024,1.129542236,-1.129068481,3.761752367,-0.656142395,0.944587158,-1.26068689,4,-0.529767456,0.962042114,-1.182793213,3.965127468,-0.60903717,0.937289978,-0.974516846,4,-0.623949341,0.531584229,-0.87864209,6.372313023,-0.62389624,0.306051086,-0.948517822,4,-0.618067505,0.113529625,-1.028352905,5.690947533,0,0,0,-1,-0.598564026,0.060292416,-1.124142456,3.523099661,-0.617808228,0.055774364,-0.96009259,4,-0.79283783,0.937072693,-1.110335449,10.67086792,-0.876923279,0.543346375,-0.991589417,4,-0.893049011,0.328582764,-0.998813538,4.498554707,-0.87423877,0.137864532,-1.002442993,4,-0.929294067,0.075240982,-0.916816345,3.076283455,-0.838448486,0.120197937,-1.087330444,4,-0.956769348,0.036631809,-1.001584473,5.358854294
474,9.332242154,-0.997523963,0.856159449,-0.581468821,-0.972566783,0.835481346,-0.597542465,-0.901557495,1.280702881,-0.699198792,-0.801838013,1.454853394,-0.764257751,3.790596724,-0.92201239,1.415134521,-0.661405273,6.482299805,-0.881900452,1.503946533,-0.748001282,3.96205163,-0.81471405,1.273714478,-0.655496033,3.98639822,-1.29058667,0.837848694,-0.352360352,-1,-0.986831177,1.275859009,-0.746703308,6.388039589,-0.665467163,1.307311768,-0.852289429,4,-0.644813232,1.212209839,-0.795637024,5.304860115,-0.683249573,1.041064941,-0.84026062,4,-0.767211731,0.92726886,-0.73038562,8.139555931,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.969925232,0.83507959,-0.598840271,7.913043499,-0.849011047,0.873770264,-0.648695557,4,-0.874583374,0.907249207,-0.64224585,3.975895405,-0.91779834,0.909857361,-0.690084229,4,-0.957241577,0.869545715,-0.650956055,4.043715954,-0.859894592,1.366396851,-1.025834229,4,-0.950673096,1.28794873,-1.087338257,5.15077877,-0.88647699,1.070564087,-1.117479004,4,-0.953104614,1.055634277,-1.023925964,8.13117218,-0.969375305,1.022675964,-0.798575256,4,0,0,0,-1,-0.973321655,1.076824341,-0.783285645,4,-0.980447205,1.103896973,-0.795448425,14.05258179,-0.964438599,1.010982605,-0.88530481,4,-0.982617188,1.072572876,-0.909875305,15.31490326,-0.942584839,1.111953613,-0.870022461,4,-0.958181274,1.122516235,-0.831530762,5.547831535,0,0,0,-1,0,0,0,-1,-0.669823242,1.30523645,-1.004954346,4,-0.597393921,1.130536743,-1.134985229,3.759322166,-0.65488446,0.945235718,-1.266138306,4,-0.527708374,0.963165955,-1.189980103,3.981066465,-0.604373718,0.939138184,-0.979927307,4,-0.621256653,0.533245789,-0.884237793,4.440602303,-0.622510376,0.307686859,-0.951642273,4,-0.617945435,0.114587646,-1.029248413,5.691355705,0,0,0,-1,-0.598089417,0.059967625,-1.124479614,3.52311635,-0.617832581,0.055602959,-0.959706238,4,-0.792519775,0.940343506,-1.115939575,29.08328629,-0.872990356,0.544065063,-0.992368958,4,-0.888889893,0.329368011,-1.002570557,4.501714706,-0.868918396,0.138749802,-1.010405579,4,-0.92227179,0.077780914,-0.925549988,3.078051329,-0.834658875,0.121070496,-1.09602417,4,-0.951826965,0.039753006,-1.01028009,5.57455492
475,9.354538158,-0.986547172,0.852651179,-0.583565295,-0.965781808,0.834580004,-0.600300133,-0.892562866,1.280043701,-0.70170874,-0.794773438,1.454727051,-0.765945435,3.946764946,-0.914208984,1.413695923,-0.662394165,5.131872654,-0.875801758,1.502929077,-0.747918274,3.93100214,-0.806317322,1.272166626,-0.658325806,3.981820822,-1.292766724,0.830134094,-0.354658234,-1,-0.979403137,1.274922974,-0.74716687,6.403450489,-0.660021301,1.307667603,-0.856391541,6.475745201,-0.63802771,1.212730103,-0.800651978,4,-0.678687866,1.041849365,-0.84470459,5.281685352,-0.761186646,0.927184998,-0.735828674,4,0,0,0,-1,0,0,0,-1,-0.924914429,0.846674988,-0.703323364,69.23548126,-0.961873413,0.833850708,-0.602080139,4,-0.84332782,0.873107056,-0.652716187,5.045114994,-0.866897339,0.906357056,-0.64572644,4,-0.910795471,0.90800531,-0.693601013,16.0473156,-0.949899902,0.86788147,-0.654029236,4,-0.856043335,1.367290771,-1.02769397,4.552159309,-0.946748108,1.289116821,-1.08830542,4,-0.883943848,1.07198645,-1.118854614,20.1970253,-0.94737262,1.056056152,-1.024436401,4,-0.961889343,1.023559326,-0.798380371,9.824631691,0,0,0,-1,-0.964020325,1.07667749,-0.783295959,7.477882862,-0.971731628,1.103876587,-0.795872742,4,-0.957856628,1.011242798,-0.886500671,6.245129108,-0.975091614,1.072595093,-0.910078735,4,-0.936511108,1.112338989,-0.870674133,6.960484982,-0.950328735,1.122747559,-0.832124939,4,0,0,0,-1,0,0,0,-1,-0.665812622,1.306733643,-1.010389954,3.456012487,-0.594547852,1.131377563,-1.141752441,4,-0.654647766,0.946323853,-1.271406982,4.443479061,-0.526012207,0.964456848,-1.197958496,4,-0.602367065,0.939372864,-0.986710632,43.86600113,-0.617361572,0.535186218,-0.890283142,4,-0.619879578,0.309330292,-0.954476074,3.768133163,-0.616148499,0.11570079,-1.030286743,4,0,0,0,-1,-0.597227539,0.059634434,-1.12482251,4,-0.617635132,0.055594601,-0.959682861,3.347620964,-0.789604187,0.941225586,-1.119709717,4,-0.869162537,0.5448302,-0.992619568,3.546880007,-0.883126099,0.329623199,-1.008222473,4,-0.862643188,0.139861359,-1.021538574,5.631607056,-0.91397406,0.080018768,-0.940461426,4,-0.828606079,0.126206726,-1.108694336,84.20581055,-0.944398682,0.043580208,-1.026748901,4
476,9.387829527,-0.972075105,0.848492324,-0.586641073,-0.95576793,0.83152312,-0.606654346,-0.881225098,1.2794198,-0.70422229,-0.784811523,1.455263062,-0.769217957,3.586138725,-0.902823364,1.413114746,-0.66452063,4.818105698,-0.865954041,1.502732666,-0.748697205,4.365769863,-0.793987549,1.27159082,-0.663111816,3.975625992,-1.294550293,0.824162842,-0.359506989,-1,-0.968895447,1.274259766,-0.748327393,6.3834095,-0.651640625,1.308883789,-0.863501953,4,-0.630306885,1.214273682,-0.80688623,5.307852268,-0.67244574,1.043812622,-0.851389893,4,-0.754393311,0.926584167,-0.742175781,7.594083309,0,0,0,-1,0,0,0,-1,-0.91124054,0.839914856,-0.710930054,4,-0.953376221,0.830832642,-0.607886597,9.206908226,-0.833927185,0.871483459,-0.659239868,4,-0.859004517,0.904753784,-0.650128967,4.488135338,-0.901561768,0.906034424,-0.698485535,4,-0.941399536,0.865876892,-0.657174255,4.219384193,-0.850536255,1.368818726,-1.030678345,4,-0.943036255,1.291019531,-1.089414307,5.155652046,-0.879381714,1.074106445,-1.121442871,4,-0.942349365,1.056674072,-1.025069092,7.57887125,-0.950631409,1.025226563,-0.798910339,4,-0.927035828,1.052537109,-0.784530945,12.60630798,-0.951691895,1.077480591,-0.784090515,4,-0.961895691,1.104269531,-0.796416687,29.14353371,-0.94718396,1.011718323,-0.888252502,4,-0.967615234,1.073716309,-0.910994019,15.39016247,-0.927562744,1.113526123,-0.871276062,4,-0.9422323,1.123697144,-0.833073242,5.413413525,0,0,0,-1,0,0,0,-1,-0.659820923,1.30816687,-1.017296997,4,-0.592017456,1.133249023,-1.149587036,4.455204487,-0.655189758,0.948342896,-1.279985962,4,-0.525154724,0.966451233,-1.207475586,3.587643147,-0.612604187,0.944404175,-0.999069885,4,-0.612872253,0.537302002,-0.898798584,6.824768066,-0.616234131,0.312248657,-0.959545349,4,-0.614420288,0.117159142,-1.031567505,24.99913979,0,0,0,-1,-0.596013245,0.059321144,-1.125068359,3.522986889,-0.617158508,0.056305389,-0.959548645,4,-0.787172424,0.942627319,-1.123751953,11.72420406,-0.863335388,0.54709082,-0.993464111,4,-0.876112732,0.329905151,-1.017209045,5.027187824,-0.850773132,0.141554596,-1.043161011,4,-0.901987061,0.080564919,-0.962294861,3.244887114,-0.820316833,0.131145111,-1.133210571,4,-0.933173279,0.047821835,-1.050644897,5.773190975
477,9.410375966,-0.960789621,0.845282197,-0.588920951,-0.949969172,0.830690384,-0.609022617,-0.871598755,1.278995239,-0.706287292,-0.779445923,1.455621704,-0.771808716,3.585244417,-0.894495239,1.412916016,-0.665759949,4.527397633,-0.861138245,1.502287842,-0.750084534,4.051673412,-0.785311829,1.271447021,-0.666925232,4.592897892,-1.296329712,0.820408752,-0.362416931,-1,-0.961863281,1.274385132,-0.749559387,6.395406723,-0.646006042,1.30920459,-0.868866028,4,-0.624064026,1.21479187,-0.812982544,5.845502853,-0.668364136,1.044999878,-0.856463135,4,-0.748148499,0.925421814,-0.747639771,5.266404629,0,0,0,-1,0,0,0,-1,-0.906502075,0.841903259,-0.71285376,4,-0.946152954,0.829868896,-0.611296936,9.20126915,-0.827426331,0.870183533,-0.663793152,4,-0.852107422,0.904011597,-0.653602783,4.258140087,-0.894727844,0.905107483,-0.701065125,4,-0.934797791,0.865167969,-0.66077655,6.602404118,-0.847392395,1.370194702,-1.032985596,4,-0.940753662,1.292552368,-1.090880493,5.15824604,-0.877080566,1.075719116,-1.123519409,4,-0.938613464,1.058346924,-1.026330322,7.582810879,-0.944870117,1.025797852,-0.80235376,4,-0.918956787,1.054105591,-0.785993225,11.39385128,-0.943536194,1.079312256,-0.784847107,4,0,0,0,-1,-0.940782043,1.013888611,-0.88871637,4,-0.963250916,1.075345581,-0.911775574,15.40727615,-0.921905457,1.115532227,-0.872617859,4,-0.936152283,1.125456177,-0.834192932,5.841282845,0,0,0,-1,-0.846664612,1.172279663,-0.953583496,6.290990353,-0.656624146,1.309196411,-1.023067383,4,-0.591329895,1.134620728,-1.156877075,4.454369068,-0.657142456,0.949972351,-1.28618689,4,-0.52567395,0.967807861,-1.215635742,3.587456703,-0.606394104,0.947197205,-1.001847534,4,-0.608464844,0.53880304,-0.90469696,4.237888813,-0.613362549,0.314310211,-0.962904419,4,-0.612547607,0.11804435,-1.032487915,5.697271347,0,0,0,-1,-0.595203125,0.05897707,-1.12524707,3.899919033,-0.616882751,0.05666346,-0.959620178,4,-0.785660034,0.943660645,-1.126742065,18.28243637,-0.858690125,0.547229919,-0.994384583,4,-0.868856323,0.32904892,-1.026161255,5.040203571,-0.840282471,0.141771133,-1.061880249,4,-0.889113037,0.080296753,-0.981534912,3.379511833,-0.813314514,0.138207779,-1.156437988,4,-0.922193176,0.050415848,-1.070997803,4.173874855
478,9.432284881,-0.949673951,0.842426598,-0.591607511,-0.942664802,0.829868138,-0.612887681,-0.865968506,1.27890271,-0.708612549,-0.773269836,1.456115967,-0.774956604,3.792598009,-0.887987732,1.412696289,-0.667172852,4.526780605,-0.855127747,1.502220459,-0.751802673,3.973687649,-0.778788757,1.271017456,-0.670066223,4.587350369,-1.295674316,0.816684143,-0.365747253,-1,-0.956177734,1.274632202,-0.750685974,6.404693127,-0.642250732,1.309882446,-0.874117981,4,-0.619286804,1.21538916,-0.818167114,5.110277176,-0.664851196,1.04649353,-0.859603088,4,-0.74358136,0.926022888,-0.752311157,5.647344589,0,0,0,-1,0,0,0,-1,-0.899756287,0.840102905,-0.714467834,4,-0.940434631,0.830011475,-0.613960205,9.19492054,-0.822021545,0.870464355,-0.667521606,4,-0.846882385,0.904250122,-0.65685968,4.25814867,-0.889294006,0.904971558,-0.70323053,4,-0.929246277,0.865342346,-0.662781189,4.432465553,-0.845333679,1.371229492,-1.035231934,4,-0.93943811,1.294039673,-1.091544189,5.159430504,-0.877004639,1.077279907,-1.125207153,4,-0.936011047,1.059265869,-1.02695752,7.586281776,-0.940512024,1.026380737,-0.805559204,4,-0.913805725,1.056192505,-0.787360229,11.40712738,-0.937273743,1.08089209,-0.785711792,4,0,0,0,-1,-0.936465576,1.015547424,-0.889664246,4,-0.957876648,1.076676392,-0.912757813,43.94213104,-0.917919189,1.117150024,-0.873737183,4,-0.931414551,1.127011719,-0.835317322,6.39933157,0,0,0,-1,-0.844166565,1.173244995,-0.955903137,5.038837433,-0.654329773,1.310462158,-1.028321655,4,-0.59122229,1.135721802,-1.162896484,3.874197721,-0.659796143,0.950921082,-1.291328003,4,-0.52721106,0.968872742,-1.222442749,3.613117933,-0.603653259,0.94823291,-1.006866577,4,-0.604784302,0.539811951,-0.90944574,4.122565269,-0.610436951,0.315648651,-0.96556604,4,-0.611116577,0.119389969,-1.033013428,24.96985054,0,0,0,-1,-0.594470703,0.058869659,-1.125559692,3.899715424,-0.616700256,0.056784187,-0.959083313,4,-0.784011475,0.9441427,-1.129464355,10.86797524,-0.853946899,0.546625305,-0.995287476,4,-0.862611633,0.32815744,-1.034342651,5.051949501,-0.830354126,0.142331009,-1.07935498,4,-0.876755859,0.080204872,-0.998381409,3.651959419,-0.808396179,0.144059937,-1.17749646,4,-0.912677063,0.051735046,-1.087569946,4.174869537
479,9.454538363,-0.938474655,0.839818954,-0.594094992,-0.937174678,0.830719352,-0.615322948,-0.859643921,1.279046265,-0.711602722,-0.768021362,1.456313599,-0.77739978,4.200358868,-0.882051758,1.412695068,-0.669061401,4.525944233,-0.850455627,1.501894897,-0.753219666,3.949991465,-0.772351563,1.270849731,-0.674077576,4.557397842,-1.295556396,0.81231134,-0.368330688,-1,-0.950810547,1.275108521,-0.751779114,6.413371563,-0.63892395,1.309987549,-0.879209839,4,-0.61494519,1.215083862,-0.823451599,5.208643436,-0.66180481,1.045611572,-0.866279785,4,-0.740130493,0.926005249,-0.757120789,4.257587433,0,0,0,-1,0,0,0,-1,-0.896861938,0.840516174,-0.71597699,4,-0.934869324,0.831442566,-0.615447144,9.185101509,-0.817350769,0.871139526,-0.671256775,4,-0.841383972,0.904859924,-0.659554016,4.48586607,-0.88615979,0.906644409,-0.705705383,4,-0.924412415,0.866571594,-0.66418219,4.279026508,-0.84363147,1.372290527,-1.037275757,4,-0.938256409,1.295582153,-1.09259375,5.161178112,-0.877722168,1.078858154,-1.126871948,4,-0.934340088,1.060229248,-1.02745813,7.587912083,-0.936865173,1.031123047,-0.804340576,4,-0.910028992,1.058657471,-0.788885437,17.57094574,-0.932326477,1.08287793,-0.786474731,4,0,0,0,-1,-0.932830933,1.017451721,-0.890561035,4,-0.953856506,1.07830835,-0.913605347,44.03503037,-0.915081055,1.120001953,-0.874184631,4,-0.927085571,1.128718628,-0.836790344,5.680185795,0,0,0,-1,-0.842051941,1.174425903,-0.958194092,5.03938055,-0.656374207,1.313319946,-1.032546875,4,-0.592027344,1.136088257,-1.169057861,3.873443127,-0.662542847,0.951164063,-1.296177124,4,-0.528783997,0.969496338,-1.229756348,4.803534508,-0.602595459,0.949242676,-1.012804443,4,-0.601800354,0.540634094,-0.914007141,4.124451637,-0.60799469,0.316992676,-0.968198364,4,-0.609395935,0.119309677,-1.034542236,31.16217613,0,0,0,-1,-0.593561401,0.058406456,-1.12581958,3.781665802,-0.616146606,0.056758568,-0.95878363,4,-0.783930237,0.944991638,-1.132143311,10.86299515,-0.848503296,0.545097107,-0.994215515,4,-0.85584375,0.32617865,-1.042836182,5.064988613,-0.827012085,0.145213242,-1.095598511,4,-0.864675598,0.079856506,-1.0153703,3.656819105,0,0,0,-1,-0.904020569,0.052548862,-1.103635132,5.279052734
480,9.477093012,-0.926908612,0.836752057,-0.596260726,-0.930732369,0.832780898,-0.616797507,-0.85319751,1.279626953,-0.714113403,-0.763868774,1.456699219,-0.780533203,4.155005455,-0.87462146,1.412011963,-0.670584961,5.719134331,-0.844468262,1.502635132,-0.754353699,4.594410419,-0.76506488,1.2708302,-0.678690002,4.575278759,-1.296946045,0.811124756,-0.373539703,-1,-0.944720642,1.27572522,-0.753059631,6.423272133,-0.635491455,1.310677368,-0.885746033,4,-0.609863831,1.21585437,-0.829566833,6.981792927,-0.658821411,1.047156616,-0.871206848,4,-0.735799988,0.927105469,-0.762474487,5.764255047,0,0,0,-1,0,0,0,-1,-0.891803162,0.841051941,-0.717072998,4,-0.929080688,0.833829834,-0.617417114,9.174141884,-0.811995911,0.872449036,-0.675120361,4,-0.835780945,0.906487732,-0.663051941,4.485614777,-0.880079773,0.907609619,-0.707957642,4,-0.918641663,0.868847534,-0.665798401,4.28155899,-0.842389893,1.373290771,-1.040184814,4,-0.939983032,1.295518921,-1.094320313,4.374447823,-0.878296814,1.080139526,-1.128819946,4,-0.932844238,1.061581665,-1.028404419,7.58774662,-0.919160278,1.039037964,-0.790414673,4,-0.903801025,1.06052478,-0.790361877,11.43229389,-0.925847595,1.084783203,-0.787542297,4,0,0,0,-1,-0.929184387,1.019318665,-0.891778992,4,0,0,0,-1,-0.912587524,1.122494629,-0.877243225,4,-0.922804932,1.13144519,-0.838819214,61.3742218,0,0,0,-1,-0.839593994,1.175506348,-0.961302795,5.03913784,-0.654765686,1.313658081,-1.038629761,4,-0.593638062,1.137034912,-1.176464233,3.872802019,-0.666910889,0.951690186,-1.302041992,4,-0.53123175,0.970772156,-1.238417847,4.238408566,-0.601098267,0.950268372,-1.019499023,4,-0.599085388,0.542006592,-0.920526001,6.84024334,-0.605917969,0.318514954,-0.971683289,4,-0.607848083,0.120189209,-1.035488647,5.027782917,0,0,0,-1,-0.592616333,0.058102814,-1.126034424,3.781526804,-0.615797119,0.057330021,-0.958785217,4,-0.782080566,0.944428772,-1.135258301,53.51726913,-0.841210693,0.541340942,-0.997067932,4,-0.848285339,0.323704834,-1.054000122,5.081087112,-0.819695557,0.146507797,-1.116583618,4,-0.851490662,0.079850426,-1.035266235,3.594807863,-0.804879639,0.156328674,-1.223148315,4,-0.895133545,0.053037468,-1.121887939,3.287322998
481,9.510338048,-0.911874831,0.833185971,-0.599451661,-0.92367357,0.836453319,-0.616180182,-0.847125732,1.280953125,-0.717325378,-0.757479675,1.45753833,-0.785420837,4.449736595,-0.86505011,1.411806763,-0.673174011,5.560061455,-0.837238342,1.502905396,-0.757413696,4.740663052,-0.757149658,1.270901611,-0.68415564,4.34444809,-1.294693848,0.803060181,-0.38018634,-1,-0.938116211,1.276427979,-0.754504639,6.433887482,-0.632699402,1.311492554,-0.89387616,3.483728409,-0.604383728,1.217341675,-0.838442322,4,-0.656597168,1.048938599,-0.877389893,4.941639423,-0.73136084,0.927643616,-0.769257629,4,0,0,0,-1,0,0,0,-1,-0.885331726,0.84339502,-0.716740173,4.755507946,-0.920406311,0.83801355,-0.615786804,4,-0.806312988,0.874155212,-0.679158813,5.021961212,-0.828920288,0.909491089,-0.666616516,4,-0.874508911,0.910312744,-0.709374878,6.210566998,-0.912103516,0.872944458,-0.66636554,4,-0.841912781,1.374064331,-1.043396484,3.976329565,-0.940951721,1.296764038,-1.095446045,4,-0.879440857,1.080895752,-1.131075439,20.20080757,-0.932022827,1.063042969,-1.029557129,4,-0.914018921,1.041074463,-0.791607666,6.3241992,-0.898572571,1.063493286,-0.79270105,4,-0.920216553,1.08680127,-0.788998108,7.816505909,-0.958160828,1.115796631,-0.804050659,4,-0.927604492,1.021294861,-0.893388916,14.20727062,0,0,0,-1,-0.908743347,1.124352051,-0.878108765,26.46246338,-0.916343018,1.132116821,-0.838062744,4,0,0,0,-1,-0.838173157,1.176771606,-0.965157776,4,-0.654399231,1.314848267,-1.04616333,3.342500687,-0.596691101,1.137720947,-1.186456421,4,-0.672796021,0.951806213,-1.308346191,4.289452553,-0.535753601,0.971461731,-1.249591309,4,-0.601125427,0.951081909,-1.027719238,10.69933319,-0.59684259,0.544272949,-0.928194092,4,-0.60437323,0.320230225,-0.975678284,5.097423077,-0.606142273,0.121431,-1.037065674,4,0,0,0,-1,-0.591230164,0.057426754,-1.126257324,4,-0.615622559,0.057782711,-0.9588078,3.360439301,-0.781672058,0.943553711,-1.138954956,4,-0.832636597,0.536103333,-1.002021118,8.162360191,-0.839294312,0.319045441,-1.069779541,4,0,0,0,-116.2566986,-0.835899475,0.077407242,-1.059460571,4,0,0,0,-6806.504395,-0.884894775,0.05051519,-1.142213623,4
482,9.543797156,-0.900138438,0.830384374,-0.601782501,-0.914843321,0.839640915,-0.61550802,-0.841068237,1.281373291,-0.721385376,-0.751100769,1.458338379,-0.791579041,5.399222374,-0.856549438,1.411722778,-0.675996582,5.341274738,-0.831077271,1.503407959,-0.76114856,4.397912502,-0.748298706,1.271211792,-0.691477051,4.337546349,-1.295674805,0.800703674,-0.384972015,-1,-0.930305725,1.277110718,-0.756643616,6.495819092,-0.629599487,1.312853394,-0.905234314,4,-0.601441101,1.218054077,-0.849682373,7.439744473,-0.655166931,1.048707397,-0.888941406,4,-0.727887756,0.929817627,-0.775109924,5.840641975,0,0,0,-1,0,0,0,-1,-0.878805176,0.845817261,-0.716921082,4,-0.911521301,0.840366089,-0.615449463,9.128347397,-0.798888123,0.877246277,-0.683194336,4,-0.822389221,0.912217346,-0.669470459,4.658607483,-0.867619141,0.912872864,-0.71040564,4,-0.904203735,0.875117126,-0.665239685,5.463693619,-0.84265564,1.374688721,-1.047727539,4,-0.943124512,1.297376099,-1.096062622,4.374687195,0,0,0,-1,-0.932562561,1.063473267,-1.030245117,8.295342445,-0.907538696,1.042185059,-0.792597656,4,-0.893608521,1.064477783,-0.794471741,11.46496773,-0.915064209,1.089035156,-0.789831177,4,-0.955866089,1.119629883,-0.806969299,18.161726,-0.924840698,1.022457153,-0.894676147,4,-0.936047791,1.075932495,-0.915760559,19.2741127,-0.90752179,1.125352051,-0.881338684,4,-0.912912048,1.133568726,-0.84029187,6.324165821,0,0,0,-1,-0.836353027,1.177706787,-0.968719666,6.826610565,-0.655006775,1.315635864,-1.056285889,4,-0.601711121,1.13843335,-1.196800293,3.873553276,-0.682405701,0.952093811,-1.316643311,4,-0.542311768,0.972026489,-1.261049805,4.092018127,-0.602490784,0.952025146,-1.039480957,4,-0.594726746,0.546186462,-0.936767456,6.369355202,-0.602792053,0.322242493,-0.981097412,4,-0.604835571,0.122390564,-1.038699341,5.03171587,0,0,0,-1,-0.59073938,0.057009136,-1.126944946,3.781415939,-0.615492249,0.058289181,-0.958958923,4,-0.792043701,0.945447876,-1.141903931,53.47099304,0,0,0,-1,-0.831641785,0.312547546,-1.086177856,5.126458645,0,0,0,-1,-0.821342896,0.073800766,-1.079012207,3.540874004,0,0,0,-1,-0.875513062,0.042997616,-1.156393188,12.9968338
